video_id,text,likes,date,toxicity,month
i6xlqV42vRQ,Dummschwätzer.  Anzeigen müsste man so ein Gelaber.,0,2025-11-05 11:41:52+00:00,toxic,2025-11
i6xlqV42vRQ,"Das kann ich mir gut vorstellen, genau so wie sie die Antifa gegen die AFD hetzen  💙",0,2025-11-05 10:47:26+00:00,toxic,2025-11
i6xlqV42vRQ,"Wer nicht an Wahlbetrug in Deutschland glaubt, der glaubt noch an den Weihnachtsmann und hat einfach zuviel ÖRR Intus.",0,2025-11-05 07:53:39+00:00,toxic,2025-11
i6xlqV42vRQ,"Die Briefwahl ist das Einfalltor für massiven Wahlbetrug und wird von den SED Parteien intensiv genutzt. Die Briefwahl muss weg. - aber auch die Wahlhelfer und der Wahleiter nutzen alle Möglichkeiten zur Manipulation, so ist alles nur noch Beschiss.",0,2025-11-05 07:34:13+00:00,toxic,2025-11
i6xlqV42vRQ,Wahlbetrug müsste mit 5 Jahren Freiheitsstrafe bestraft werden....,0,2025-11-05 06:43:38+00:00,toxic,2025-11
i6xlqV42vRQ,das machen die schon seit Sleepy Biden das gemacht hat vermutlich,0,2025-11-05 05:40:25+00:00,neutral,2025-11
i6xlqV42vRQ,"Deutschland 😂ist sowas von koruppt,dieses Pack nimmt sich alles raus in ihrer Demokratie",0,2025-11-05 05:06:38+00:00,toxic,2025-11
i6xlqV42vRQ,"Zur Bundestagswahl 2025 gab es 299 Wahlkreise, diese Wahlkreise sind noch einmal in Wahlbezirke untergliedert und ein Wahlbezirk hat mindestens ein Wahllokal aber auch mehrere Wahllokale als weitere Untergliederung haben. ich habe versucht zu recherchieren, wieviele Wahlbezirke es gibt, das ist aber als Gesamtzahl nirgends erfasst. Die Google-KI gibt an, das die Anzahl der Wahlbezirke auf 80.000 - 90.000 Wahlbezirke geschätzt werden, die Anzahl der Wahllokale ist noch einmal höher, wenn man davon ausgeht, das es Wahlbezirke mit mehr als einem Wahllokal gibt.

Wer bei dieser Anzahl von Wahlhelfern, die übrigens alle freiwillige Bürger sind, glaubt, das es unter ihnen keine Wahlbetrüger gibt, der glaubt auch, das Zitronenfalter Zitronen falten!",0,2025-11-05 00:32:26+00:00,toxic,2025-11
i6xlqV42vRQ,"Wenn sich Wahlvorstand, Protokollanten und Auszähler in einem Wahllokal einig sind, dann ist dem Wahlbetrug Tor und Tür geöffnet. Es gab ja reichlich Fälle in denen Wahlbeobachter einfach daran gehindert wurden, sie Stimmauszählung ordnungsgemäß beobachten zu können. Berichte über solche Vorfälle gab es reichlich.",0,2025-11-04 23:57:36+00:00,toxic,2025-11
i6xlqV42vRQ,"Bestimmt! Die Vermutung habe ich schon lange. Die wollen ihre Futtertröge nicht los lassen. Die kämpfen darum und haben sich fest gebissen. Spätestens als Merkel eine demokratische Wahl rückgängig gemacht hat, haben sie gezeigt was sie von den Wahlen halten.",0,2025-11-04 23:30:09+00:00,toxic,2025-11
i6xlqV42vRQ,Unglaublich aber so leicht kann es gehen. NGO' New Gangster Organisation kennt jeden Trick die Bürger zu verarschen.,2,2025-11-04 22:44:41+00:00,toxic,2025-11
i6xlqV42vRQ,"In der Schweiz ist es sehr wohl so.
Reitschule und deren Freunde.",0,2025-11-04 22:17:31+00:00,toxic,2025-11
i6xlqV42vRQ,Komisch und sehr auffällig ist das die versehentlichen Fehler immer bei der AFD passieren ....,0,2025-11-04 21:34:08+00:00,toxic,2025-11
i6xlqV42vRQ,Bei der Briefwahl geht der Betrug ganz einfach da die Wahlzettel im Rathaus schon im Vorfeld geöffnet werden und dann entsprechend ungültig gemacht werden.  In den Alten und Pflegeheimen füllen die Pfleger den Wisch aus . Hab ich selber gesehen ....,1,2025-11-04 21:31:00+00:00,toxic,2025-11
i6xlqV42vRQ,Wahlbetrüger für zehn Jahre in den Knast !,0,2025-11-04 21:19:28+00:00,toxic,2025-11
i6xlqV42vRQ,"Die satanische 180 Grad Umkehr ist Weltmeister im Betrug und das seit mehr als 1000 Jahren, auf allen Ebenen und in allen Bereichen, gel ihr Sklaven, wann erkennt ihr das endlich!!!!!!!!!!! Waum gibt es denn in der Demokratie PARTEIEN - NUR WEIL HIER DER BETRUG GANZ EINFACH MÖGLICH IST: 🤡",0,2025-11-04 20:34:15+00:00,toxic,2025-11
i6xlqV42vRQ,"Die ""Blauen"" haben Verfolgungswahn.........😂😂😂😂😂",0,2025-11-04 19:44:05+00:00,toxic,2025-11
i6xlqV42vRQ,"... Wenn ein ""RECHTSSTAAT"", bezahlt von seinen Bürgern, nicht mehr in der Lage/in der Verfassung ist, seine KERN-Aufgaben zu erfüllen, dann wird es allerhöchste Zeit, - NEIN - zu sagen!!!‼️🇩🇪‼️",0,2025-11-04 18:45:55+00:00,toxic,2025-11
i6xlqV42vRQ,... Warum wohl wird die AfD so massiv bekämpft!?⁉️ (Wahlsieger schon längst!?),0,2025-11-04 18:43:47+00:00,toxic,2025-11
i6xlqV42vRQ,Hier ist die Hochburg für Betrug,0,2025-11-04 18:19:51+00:00,neutral,2025-11
i6xlqV42vRQ,"Unterstütze ich. Betrug überall und nicht erst seit gestern. Ich war Wahlbeobachter bei der letzten BTW. Von den Wahlhelfern war mir ein Wahlhelfer als CDU Mitglied bekannt, die anderen kannte ich nicht, aber die Wahlhelfer arbeiten öfter in dem Wahlbezirk zusammen, mein gewonnener Eindruck. Und Wahlbeobachter anwesend heißt nicht, dass nicht betrogen werden kann. In dem Video ist sehr gut zu erkennen, dass die Beobachter nicht stören dürfen, entfernt stehen und somit überhaupt nicht in der Lage sind, auch nur sporadisch, ein Blick auf die Wahlzettel zu werfen. Eigentlich müsste der Wahlbeobachter vom Öffnen des Wahllokals bis zum Ende der Auszählung anwesend sein. Ich persönlich habe mitbekommen, dass die manuell erstellte Strichliste eines Wahlhelfers am Ende nicht mit der Anzahl der abgegebenen Stimmzettel übereinstimmte. Der Unterschied lag im hohen 2stelligen Bereich",0,2025-11-04 18:19:27+00:00,toxic,2025-11
i6xlqV42vRQ,"""In der Politik passiert nichts zufällig. Wenn es doch passiert, war es so geplant."" Franklin Delano Roosevelt, 32. Präsident der Vereinigten Staaten. Gruß, Konny",3,2025-11-04 18:16:52+00:00,toxic,2025-11
i6xlqV42vRQ,Wer an dieses System glaubt ist verloren 😂,3,2025-11-04 17:56:06+00:00,neutral,2025-11
i6xlqV42vRQ,Hm....................Wer Angst hat tut Alles!!! ................................................''😎'',0,2025-11-04 17:53:37+00:00,toxic,2025-11
i6xlqV42vRQ,"Haben Sie schon mal bei irgend einer Aktion , die gegen die AfD gerichtet ist ,nach dem Warum gefragt ?
Wer hat was zu verlieren ?
Die Altparteien haben ihre Pfründe zu verlieren. Verdienen viel Geld aus dem Steuertopf. Wem hat die AfD je geschadet ? Keinem deutschen Bürger. Wann hat die AfD gelogen und warum ? Ich bewundere deren Ausdauer. Für mich gibt es bei einer wirklichen Reform nur eine Gruppe von Verlierern,das sind die Altparteien. Deren Mißstände würden ans Tageslicht gebracht. Hat jemand die Omas gegen rechts mal gefragt, inwieweit die AfD ihnen persöhnlich Schaden zugefügt hat. Niemand. Wahrscheinlich würden die noch nicht einmal begeifen wer sie eigentlich ständig belügt und betrügt. Sie zahlen fleißig ihre Steuern weiter und bekämpfen die Partei , die diesen Sumpf trocken legen will. Bei den Abgeordneten und Ministern verstehe ich den Kampf gegen die AfD. Die würden nämlich alle ihre Pfründe verlieren. Und die dummen Omas werden das nie begreifen. Schlau sind auch die junge linke Riege. Reichen das Geld weg nehmen und an die Faulen verteilen. Merkt denn keiner, daß die Politriege der linken auch nur ganz geschickt vom Steuertopf mit hohen Gehältern profitieren wollen. Was ist blos aus Deutschland geworden ?",3,2025-11-04 17:33:48+00:00,toxic,2025-11
i6xlqV42vRQ,Der Beschieß lauert überall .☝️,2,2025-11-04 17:19:13+00:00,toxic,2025-11
i6xlqV42vRQ,"Bin für Blockchain basierte Wahlen. Jeder bekommt ein einmal gültigen QR Code auf dem Wahlzettel. Manipulieren unmöglich. 
Hedera , chainlink und VeChain können sowas",0,2025-11-04 16:24:53+00:00,toxic,2025-11
i6xlqV42vRQ,"wenn ich Landtagswahl höre, dann denke ich immer an Ricarda breit, unseren LandtagsWAL in Person.
Egal, das mit wahlfälschung sehe ich schon seit Jahrzehnten als bestehendes Problem hier in diesem Land. Auch damals, als es noch Deutschland war. Ich traue dem nicht und bin sicher, daß es der Regierung schon immer möglich war, Wahlen zu ihren Gunsten zu beeinflussen. Heutzutage reicht nur noch ein Fingerschnippen vom Kartell und es ""rollen Köpfe"".",0,2025-11-04 16:12:23+00:00,toxic,2025-11
i6xlqV42vRQ,"Diese🦧 Inzucht von Links & Grünen, haben ins Klo gegriffen. 🦧
Der AFD Verbotsantrag fiel ins Klo.😂🤣☝️",0,2025-11-04 16:05:34+00:00,toxic,2025-11
i6xlqV42vRQ,"Nach alledem was man so erlebt hat, in diesem Land, würde ich es für ein Wunder halten, wenn es keinen Wahlbetrug gebe! Ebenso gehört die Manipulation der Wähler durch den ÖRR, auch zu diesem Thema!",5,2025-11-04 15:56:57+00:00,toxic,2025-11
i6xlqV42vRQ,Ausversehen passiert hier gar nichts! Bei der Auszählung wird mit Vorsatz und Absicht vorgegangen.,1,2025-11-04 15:50:52+00:00,toxic,2025-11
i6xlqV42vRQ,"Wer glaubt, dass die Wahlen in Deutschland korrekt ablaufen, ist mit dem Klammersack gepudert. Seht euch in den Wahllokalen die Gesichter der Wahlhelfer an, da gibt es genügend Kandidaten mit schlechtem Gewissen und unehrlichem Blick.",2,2025-11-04 15:47:35+00:00,toxic,2025-11
i6xlqV42vRQ,"Zum Zweck der Manipulation engeschleuste ""Wahlhelfer"" waren schon in den 80ern bei den Reps und der NPD üblich.",2,2025-11-04 15:35:39+00:00,toxic,2025-11
i6xlqV42vRQ,Die bescheissen überall und werden nicht bestraft Sauerei ist das wann wacht der Deutsche Michel auf ?? Bestimmt gar nicht.,0,2025-11-04 15:30:21+00:00,toxic,2025-11
i6xlqV42vRQ,Das Selbe mit der AFD !!! 🖕😎,2,2025-11-04 15:12:41+00:00,toxic,2025-11
i6xlqV42vRQ,"Eins muss man leider Gottes sagen: Die deutsche Bevölkerung hat nie realisiert, was Demokratie und Rechtstaat wirklich bedeutet und wie wichtig das im Leben jedes einzelnen Individuums ist und deshalb nie richtig schätzen gelernt, was es bedeutet, in einer rechtstaatlichen Demokratie leben zu dürfen. Sonst würden alleine schon beim leisen Verdacht des Wahlbetrugs oder des Rechtsbruch am nächsten Morgen, Land auf und Land ab, hier überall die Autoreifen und die Barrikaden auf den Straßen brennen!
Nein, es ist ihnen einfach egal!",0,2025-11-04 15:05:07+00:00,toxic,2025-11
i6xlqV42vRQ,"Es ist schon erschreckend was hier in unseren Land abgeht.

Überall egal wo Wahlen sind  ist es schon recht komisch  das immer nur von der AFD die Stimmzettel verschwinden  oder erst garnicht gezählt werden   der Verdacht bleibt  trotzdem bestehen...

Wahlbetrug auf höchsten Niveau  und das zu gunsten der Altparteien    was für eine Schande   und was für Kriminelle..

Es ist Zeit für einen Regierungswechsel und zwar nur mit der AFD an unserer Seite..
AFD für Frieden, Gerechtigkeit, Wohlstand, Sicherheit und Ordnung...
AFD für unsere Kinder und Enkelkinder  und zwar für ein Leben in Deutschland ohne Angst und Schrecken.",1,2025-11-04 14:58:24+00:00,toxic,2025-11
i6xlqV42vRQ,"Dieser Abschaum der Majestäten lässt sich seinen Steuergelder Futtertrog nicht wegnehmen.  Betrug,  Manipulation, kriminelle Mittel ect.",0,2025-11-04 14:50:13+00:00,toxic,2025-11
i6xlqV42vRQ,Es müssen doch von jeder Partei Wahlhelfer da sein .🐒Überlasse mein Konto auch nicht den Nachbar.,1,2025-11-04 14:42:30+00:00,toxic,2025-11
i6xlqV42vRQ,Seid 2015 ist Wahlbetrug an der Tagesordnung.Merkill und und und. ‼️‼️🤮🤮🤮🤮‼️‼️,6,2025-11-04 14:41:50+00:00,toxic,2025-11
i6xlqV42vRQ,Wir kennen Wahlbetrug in Osten. Es geht immer gegen AFD. Briefwahlen korrigieren immer die Ergebnisse für die Altparteien.,8,2025-11-04 14:26:52+00:00,toxic,2025-11
i6xlqV42vRQ,Das ist nichts neues. Wahlen sind nicht seit gestern Hand verlesenen! Alles nur Kurupzion. Nach denn Motto wehr gut schmiert der gut fährt. Oder glaubt Ihr wirklich das die Menschen solche Regierung gewählt haben. Dann glaubt ihr auch das ein Zitronenfalter Zitronen faltet. Heute wird alles dafür getan um sich an der Macht und am Futtertrug zu halten. Was geht Ihnen der willen der Bürger! Sie sitzen am Troch. Und wollen das auch nicht mehr hergeben. Um keinen Preis. Und sie werden auch keinen andren zulassen. An den gut bezahlte posten bekommt mann ja nicht wieder. Also tut mann alles das es so bleibt.,3,2025-11-04 14:20:46+00:00,toxic,2025-11
i6xlqV42vRQ,"Das ist ein extrem perverses und hochkriminelles System! Ich bin auch sicher, daß das schon lange so läuft!",8,2025-11-04 14:18:59+00:00,toxic,2025-11
i6xlqV42vRQ,"Wenn wundert es noch ? Bei den was hier abgeht ist klar ,das die nie mit offen Karten gespielt haben ! Die ganze Volksvertreter in Kalkutta an der Spree   sind so verlogen ,das ich den alles zu traue  im Namen unsere Demokratie  !😡",3,2025-11-04 14:12:04+00:00,toxic,2025-11
i6xlqV42vRQ,"Kein einziges Wort, glaub ich, denen!",8,2025-11-04 14:11:57+00:00,neutral,2025-11
i6xlqV42vRQ,Ich glaub schon lange an Wahlbetrug gegen die AfD !!,62,2025-11-04 14:01:46+00:00,toxic,2025-11
i6xlqV42vRQ,Doppelte Auszählung 1. Direkt in der Kabine in den  Schlitz zum elektronischen zählen und dann noch einmal per Hand. Dazu die Strafe für Wahlbetrug auf mindestens 1 Million Euro und zusätzlich mindestens 10 Jahre Knast.,16,2025-11-04 14:01:16+00:00,toxic,2025-11
i6xlqV42vRQ,"Leider ist das nicht nur ein Problem der Stadt, Kommunal oder Landeswahlen, sondern auch der Bundestagswahlen. Wenn Ihr jemand kennt der den Auszählungen Beiwohnt erfährt Ihr wie Ich, das Sie  über die Praktiken Nichts Absolut NICHTS bekannt geben dürfen. Ihr würdet alle sonst Eueren Anstand Verlieren.",2,2025-11-04 13:59:15+00:00,toxic,2025-11
i6xlqV42vRQ,Es sollte für solche Vorgänge keine knappen Fristen geben.,9,2025-11-04 13:57:10+00:00,neutral,2025-11
i6xlqV42vRQ,"Wenn man sich auf die Wahlergebnisse schon nicht mehr verlassen kann, dann brauchen wir von einer Demokratie gar nicht mehr reden.🤔",36,2025-11-04 13:56:37+00:00,toxic,2025-11
i6xlqV42vRQ,"Moin Dirk. Sofern ich richtig informiert bin und ich weiß das auch nur durch einen anderen Youtuber, haben alle Initiativen etc. pp., welche unsere jetzigen Deutschland Zerstörer in Berlin auf den Weg gebracht haben, auch bei einer rückwirkenden Annullierung der Wahl weiterhin Bestand. Da läßt sich scheinbar nix ändern. In diesem Sinne munter bleiben. Gruß aus Varel, Niedersachsen...",2,2025-11-04 13:49:28+00:00,toxic,2025-11
i6xlqV42vRQ,"Die dunkle Seite der Macht zieht alle Register!!
Das war schon in den beiden sozialistischen Diktaturen (braun rot....) so!
Toleranz war noch nie eine deutsche Erfindung 🤔🤬",3,2025-11-04 13:46:27+00:00,toxic,2025-11
i6xlqV42vRQ,"Könnte es sein, dass die ""so überparteiliche"" Bundestagspräsidentin gute Gründe hat, die Nachzählung der Bundestagswahlergebnisse um jeden Preis hinauszuzögern??? Ahnt sie die Folgen der Nachzählung???",43,2025-11-04 13:45:20+00:00,toxic,2025-11
pyXS4ytSIGY,"Nun, bei der Bundestagswahl wurden mal eben die Stimmen für das BSW dem Bündnis Deutschland zugeschrieben. Mit den Stimmen von Deutschen im Ausland, die behindert wurden und wahrscheinlich auch dem Stromausfall in Cotbus, wäre das BSW, denen nur 13000 Stimmen fehlten, wahrscheinlich über die 5 % Hürde gekommen, was eine andere Zusammensetzung der Bundesregierung erforderlich gemacht hätte. 
Ich glaube übrigens immer noch, dass wir die technischen Möglichkeiten hätten, die Wahl digital zu ermöglichen, um den menschlichen Fehler auszuschalten.",0,2025-03-07 13:15:18+00:00,toxic,2025-03
pyXS4ytSIGY,Bei Boxkämpfen wird vorher ausgemacht wer gewinnt! Mafiasystem!,0,2025-03-05 11:18:40+00:00,toxic,2025-03
pyXS4ytSIGY,"Übrigens, wenn man weiß, dass man die Menschen verarscht ist das nicht gut für Laib , Geist und Seele . 
Und dafür sich noch bezahlen lässt .
Ich glaube das nennt man Prostitution 😊😊😊😊",0,2025-03-02 14:08:57+00:00,toxic,2025-03
pyXS4ytSIGY,"Erzähl doch mal den deutschen wie man sie nur so derart verkaufen verraten und verarsch. kann wie bei der aktuellen Bundestagswahl, 
ich sage dir mal ein Geheimnis, die blauen hätten mit Abstand gewonnen........",0,2025-03-02 14:04:24+00:00,toxic,2025-03
pyXS4ytSIGY,Warum wird mir das jetzt vorgeschlagen?,0,2025-02-24 13:25:56+00:00,neutral,2025-02
pyXS4ytSIGY,Haben wir gestern doch gesehen das es möglich ist .Bin für Neuwahlen .,0,2025-02-24 11:07:54+00:00,neutral,2025-02
pyXS4ytSIGY,"Die Wahl in Deutschland soll gleich sein. Bei der gestrigen Wahl wurden etwa 35% der abgegebenen Stimmen wirkungslos: 15% durch die 5% Hürde, 20% durch die Brandmauer.

Mit Demokratie hat das eh nichts mehr zu tun!",2,2025-02-24 07:09:04+00:00,toxic,2025-02
pyXS4ytSIGY,"Pressemitteilung , Nr. 119/2023 , Datum: vom 19. Dezember 2023

Mit heute verkündetem Urteil hat der Zweite Senat des Bundesverfassungsgerichts die Wahl zum 20. Deutschen Bundestag über den Beschluss des Deutschen Bundestages vom 10. November 2022 hinausgehend in weiteren 31 Wahlbezirken des Landes Berlin sowie den zugehörigen Briefwahlbezirken für ungültig erklärt und eine Wiederholungswahl angeordnet. Zudem hat er den genannten Beschluss des Bundestages insoweit aufgehoben, als die Bundestagswahl in sieben Wahlbezirken und den damit verbundenen Briefwahlbezirken für ungültig erklärt wurde.

Die CDU/CSU-Bundestagsfraktion wendet sich mit ihrer Wahlprüfungsbeschwerde gegen den Beschluss des Bundestages vom 10. November 2022, mit dem dieser die Bundestagswahl 2021 in 431 Wahlbezirken in Berlin für ungültig erklärt und insoweit eine Wiederholungswahl angeordnet hat.",0,2025-02-23 09:31:04+00:00,toxic,2025-02
pyXS4ytSIGY,Brief Wahl da habe ich eine großartige Information für euch Schaut mal was die im Wahlbüro mit der Briefwahl machen  die Schreddern eure Zettel wenn ihr die AFD gewählt happt: https://www.youtube.com/watch?v=knAed3Mjt0w,0,2025-02-21 14:19:43+00:00,toxic,2025-02
pyXS4ytSIGY,100% alt Parteien in Deutschland werden dieses Jahr auch betrügen 😊,0,2025-01-28 18:41:58+00:00,toxic,2025-01
pyXS4ytSIGY,"Normalerweise finde ich die Beiträge auf diesem Kanal sehr gut, aber zu diesem Thema finde ich die Sendung ungenügend.
1) Wer möchte sich in seiner Gemeinde schon unbeliebt machen und deshalb die Auszählung der Stimmen überwachen und wieviele Bürger fänden zur Auszählungsüberwachung im Wahllokal schon Platz?
Dieses Möglichkeit ist sehr theoretisch und deshalb eine reine Nebelkerze!
2) Bei meiner letzten Wahl waren genau 3 Leute als Personal anwesend, die sich offensichtlich sehr gut kannten und meine Wahl mit prüfenden Blicken begleiteten, da ich in der Gemeinde nicht sehr bekannt bin und ich dachte mir, was würde passieren, wenn diese Leute den feierlichen Glaskasten nach meinem Verlassen des Wahllokals mal kurz lüften..........?!
3) Wie geht der Weg der Stimmen vom (dörflichen) Wahllokal weiter? Vom Rathaus zum Landratsamt telefonisch? Dann zur Bezirksregierung und dann zur Landesregierung oder zunächst gleich einmal ins Fernsehstudio, auch telefonisch?!
4) Welche echten Sicherungs-- und Kontrollmechanismen sind eingebaut, falls überhaupt welche existieren?
Davon ist nichts bekannt und im Beitrag wird nicht darauf eingegangen.
Dieser Beitrag besitzt keinerlei technische Schärfe und ist eher als Wohlfühlgeschwafel zu betrachten! 
Als Mindeststandard würde ich numerierte Wahlzettel fordern, notfalls auch mit Lücken, aber mit nachträglicher Überprüfungsmöglichkeit per Internet darauf, in welchem ""Topf"" die eigene Stimme gelandet ist.
Stichpunktartig, für jeden, der das Bedürfnis danach verspürt. 
Für die heutigen leistungsfähigen Computeranlagen dürfte so eine Aufgabe ja wohl kein Problem darstellen.
Oder existiert diese Möglichkeit am Ende schon und ist der Bevölkerung nur nicht bekannt?!",0,2024-09-23 10:24:11+00:00,toxic,2024-09
pyXS4ytSIGY,"Deutschland ist keine Demokratie, in vielerlei Hinsicht. Leider ist es in Österreich vermutlich auch nicht anders. Es sind einige Elemente der Demokratie nicht mehr vorhanden: So regiert eine Regierung seit Jahren als Minderheitsregierung das Land, die Presse ist absolut nicht frei und auch die Säulen der Demokratie, die Trennung der Legislative, Judikative und Exekutive ist ebenso nicht mehr vorhanden. Die Wahlen in Deutschland werden manipuliert und sind betrogen, Wahlbeobachter werden von den Zählungen oder Teilen der Zählungen ausgeschlossen, Wahlmanipulationen werden mit Faux pas wie ""Computerfehlern"" entschuldigt - das ist ein absoluter Skandal. Es geht nicht darum, welche Partei mehr Stimmen hat, es geht darum das dieses Land im Abstürzen ist.
Der Grund für diese ganze Diskussion ist der Einfluss der USA auf Deutschland. Alle Parteien, bis auf 2 wenige streben eine Normalisierung der Beziehungen zu Russland an und ein Ende des Ukraine-Krieges und der Waffenlieferungen. Eine der beiden Parteien hat ein großes Gewicht bei den Stimmen und das ist für die USA ein Problem. Die USA hat mit Ungarn und der Slowakei ein Problem bei ihrer Kriegsführung, sie hat schon mehrere Attentate auf die Premiers dieser Länder versucht. Das Problem ist, dass diese Länder sich dem Krieg nicht anschließen und auch keinen Waffentransit durch ihr Land führen wollen. Gibt es einen Regierungswechsel auch in Deutschland, so gibt es für die USA keine Möglichkeit mehr militärische Waffen per Land in die Ukraine zu versenden - das alles hat eine kriegsstrategisch wichtige Bedeutung. Demnach macht die USA alles um, einen Machtwechsel in Deutschland zu verhindern und das alte Regime so lang wie möglich weiter zu erhalten, inklusive massive Gelder für TV-Propaganda, Demos gegen Rechts-Finazierungen, Klimakleber, etc.
Wer über den Tellerrand blickt, erkennt den wahren Feind.",1,2024-09-03 13:47:03+00:00,toxic,2024-09
pyXS4ytSIGY,"Warum soll Verfärbung nicht möglich sein?

Man kann wählen wie und wen man will....

Aber....

Die Stimmzettel könnten in der langem Kette ständig vernichtet oder das Ergebnis geändert werden, wer sollte das nachprüfen können?

In einer Demokratie leben, bedeutet nicht, dass alles immer gerade läuft.

Ich wäre für offene Wahlen mit digitaler Nachvollziehbarkeit durch den Wähler selbst.

Wir sind doch in einer Demokratie und haben Meinungsfreiheit und das Recht auf Meinungsvielfalt und so.

Und niemand geht es was an, wen ich wähle. Auch den AG nicht. Auch das hat was mit Demokratie zu tun.

Öffentliche Behörden unparteiisch? Ja klar. Sieht man ja, wie um alles mir den Bürgern trotz eindeutiger Fakten mitunter juristisch gestritten wird.

Briefwahl? Geht auch über Mail. Geht doch sonst auch alles...

Geheim ist eine Sache, die man freiwillig aufgeben kann.",0,2024-08-15 20:41:35+00:00,toxic,2024-08
pyXS4ytSIGY,Wir beziehungsweise die Justiz  müssen es unmöglich machen bei Wahlen zu betrügen,0,2024-07-06 11:58:35+00:00,toxic,2024-07
pyXS4ytSIGY,Natürlich ist Betrug möglich!!!! hier mal wieder klare Desinformationen durch ÖRR Systemlinge,0,2024-06-16 15:26:06+00:00,toxic,2024-06
pyXS4ytSIGY,"Dazu müsste man erstmal erwähnen das die Wahl illegal ist,mfg.",0,2024-06-12 14:58:38+00:00,neutral,2024-06
pyXS4ytSIGY,Das ist Briefwahl! Nichts für mich und Leute die sich nicht ver..... lassen möchten. 😕  https://www.youtube.com/watch?v=bixiV9WKdc0,1,2024-05-26 08:46:51+00:00,toxic,2024-05
pyXS4ytSIGY,Ich habe Angst vor Wahlmanipulation!Man sieht es in Bayern!,0,2024-05-24 14:10:29+00:00,neutral,2024-05
pyXS4ytSIGY,Ich habe keine Wahlbenachrichtigung zur Europawahl erhalten! Wem ist das auch passiert? 😮,0,2024-05-14 10:06:38+00:00,neutral,2024-05
pyXS4ytSIGY,"der wiederholt einfach immer, was die BRD und ihre institutionen sagen und nennt das ""Wissen"" XD.""deutsche Gerichte"", ""unabhängige Experten""....wie naiv.",0,2024-05-07 12:08:34+00:00,toxic,2024-05
pyXS4ytSIGY,"😝🤣🤣🤣 Ihr wollt vor Gericht gehen?
Ihr könnt ja nicht mal Wählen 😅
👋",0,2024-01-25 17:38:26+00:00,toxic,2024-01
pyXS4ytSIGY,"Sehr geehrter Herr MrWissen2go,
Ihr Vortrag scheint zunächst neutral und richtig zu sein, aber Sie haben leider das Hauptproblem der Briefwahl nicht erfasst.
Bei der Bundestagswahl 2021 waren es schon 47% Briefwahl. Ihre Zahl ""1 Drittel"" stammt von der Bundestagswahl davor. Ich gehe davon aus, dass Sie diesen Beitrag kurz vor der BTW 2021 gemacht haben, soweit in Ordnung.
Das Hauptproblem der Briefwahl besteht nicht darin, dass einzelne Leute manipuliert und dann zu einer bestimmten Stimmabgabe gezwungen werden. Das mag vorkommen, ist aber total selten und damit so gut wie nicht relevant.
Das Hauptproblem besteht darin, dass die Wahlurne im Amt nicht von der Allgemeinheit bewacht werden kann. Somit ist es möglich, dass die zu viel gedruckten Wahlunterlagen im großen Stil von Stadtangestellten angekreuzt und in die Briefwahlurne gesteckt werden.
In der Stadt gibt es jede Menge Wahlbezirke, aber nur 1 Bezirk für Briefwahl. Dieser eine Wahlkreis machte 2021   47% der Stimmen aus. Wenn man nur an dieser Stelle manipuliert, hat man die größte Wirkung.
Man darf natürlich nicht so viele Briefe einwerfen, dass mit der normalen Wahl sich eine Wahlbeteiligung größer 100% ergibt. 
Geht man aber von einer Wahlbeteiligung von 70% aus, kann man z.B. der CDU oder der SPD im Wahlkreis ein paar Prozentpunkt zuschustern, ohne dass es auffällt.
Noch sicherer ist: 30% der Briefe herauszunehmen, dieses zu vernichten und dafür z.B. dieselbe Menge an Nur-CDU Stimmen einzuwerfen. Dann stimmen sogar die Übergabeprotokolle, denn die Anzahl bleibt ja gleich.
Folgendes ist mir aus der Nachbarstadt durch einen Kollegen zu Ohren gekommen:
Eine städtisch angestellte Kindergärtnerin hat an einer Auszählung teilgenommen.
Um 18 Uhr kam ein städischer Angestellter, brachte eine offene Urne mit Stimmzetteln und sagte: ""Wir haben die vorher schomal aufgemacht, damit es für Sie jetzt hier schneller geht"".

Würden Sie, Herr MrWissen2go, als einfacher Angestellter der Stadt, die Polizei rufen und die gesamte Briefwahl (47% der Stimmen) für ungültig erklären?

In der Briefwahl ist der Anteil der AFD-Stimmen meistens deutlich kleiner. Das muss aber nicht unbedingt an Wahlmanipulation liegen. Es ist ein Hinweis, aber mehr nicht.

Denn nehmen wir an, dass alle(!) AFD-Wähler für das Problem der Briefwahl sensibilisiert wären und aus diesem Grund nur normale Wahl machen. Dann wäre das Ergebnis bei der Briefwahl genau Null Prozent für die AFD, weil kein AFD-Wähler Briefwahl gemacht hat.",0,2023-12-23 17:19:39+00:00,toxic,2023-12
